detector,dataset,granularity,vocab_id,strategy,alpha,selected_threshold,calib_ucb_risk,calib_empirical_risk,calib_coverage,test_achieved_risk,test_achieved_coverage,test_num_kept,test_num_errors,ucb_method,delta,calib_guarantee_margin,test_margin,target_met_on_test,worst_group_test,worst_group_test_risk,target_met_worst_group
mock,toy_det,mixed,699f7565023d,hierarchy,0.05,0.6249525206112303,0.021474277572936608,0.0,0.3709677419354839,0.0,0.3663101604278075,411,0,clopper_pearson,0.05,0.028525722427063395,0.05,True,,,
mock,toy_det,mixed,699f7565023d,hierarchy,0.1,0.5995631575424407,0.05807853418663918,0.026490066225165563,0.4166666666666667,0.061855670103092786,0.4322638146167558,485,30,clopper_pearson,0.05,0.04192146581336083,0.03814432989690722,True,,,
mock,toy_det,mixed,699f7565023d,hierarchy,0.2,0.4858612471582112,0.19948364374858144,0.1588447653429603,0.7446236559139785,0.19977298524404086,0.785204991087344,881,176,clopper_pearson,0.05,0.000516356251418576,0.000227014755959154,True,,,
mock,toy_det,mixed,699f7565023d,groupwise,0.05,1.0,1.0,1.0,0.0,1.0,0.0,0,0,clopper_pearson,0.05,-0.95,-0.95,False,daytime,1.0,False
mock,toy_det,mixed,699f7565023d,groupwise,0.1,0.5995631575424407,0.08056423492403714,0.036036036036036036,0.4166666666666667,0.061855670103092786,0.4322638146167558,485,30,clopper_pearson,0.05,0.01943576507596287,0.03814432989690722,True,daytime,0.08241758241758242,True
mock,toy_det,mixed,699f7565023d,groupwise,0.2,0.4951835085851058,0.1976479582110224,0.15048543689320387,0.7150537634408602,0.1588447653429603,0.7406417112299465,831,132,clopper_pearson,0.05,0.0023520417889776046,0.04115523465703971,True,daytime,0.16845329249617153,True
mock,toy_det,mixed,81f05b86a326,flat,0.05,0.6226297423351886,0.02593608201362844,0.0,0.3064516129032258,0.0,0.3065953654188948,344,0,clopper_pearson,0.05,0.02406391798637156,0.05,True,,,
mock,toy_det,mixed,81f05b86a326,flat,0.1,0.6226297423351886,0.02593608201362844,0.0,0.3064516129032258,0.0,0.3065953654188948,344,0,clopper_pearson,0.05,0.07406391798637156,0.1,True,,,
mock,toy_det,mixed,81f05b86a326,flat,0.2,0.5293358188872235,0.19166753485422638,0.14465408805031446,0.4435483870967742,0.166044776119403,0.47771836007130125,536,89,clopper_pearson,0.05,0.008332465145773627,0.03395522388059702,True,,,
mock,toy_det,mixed,81f05b86a326,hierarchy,0.05,0.6226297423351886,0.02593608201362844,0.0,0.3064516129032258,0.0,0.3065953654188948,344,0,clopper_pearson,0.05,0.02406391798637156,0.05,True,,,
mock,toy_det,mixed,81f05b86a326,hierarchy,0.1,0.6226297423351886,0.02593608201362844,0.0,0.3064516129032258,0.0,0.3065953654188948,344,0,clopper_pearson,0.05,0.07406391798637156,0.1,True,,,
mock,toy_det,mixed,81f05b86a326,hierarchy,0.2,0.5293358188872235,0.19166753485422638,0.14465408805031446,0.4435483870967742,0.166044776119403,0.47771836007130125,536,89,clopper_pearson,0.05,0.008332465145773627,0.03395522388059702,True,,,
mock,toy_det,mixed,81f05b86a326,groupwise,0.05,1.0,1.0,1.0,0.0,1.0,0.0,0,0,clopper_pearson,0.05,-0.95,-0.95,False,daytime,1.0,False
mock,toy_det,mixed,81f05b86a326,groupwise,0.1,1.0,1.0,1.0,0.0,1.0,0.0,0,0,clopper_pearson,0.05,-0.9,-0.9,False,daytime,1.0,False
mock,toy_det,mixed,81f05b86a326,groupwise,0.2,0.5963925850767197,0.17924472990283108,0.11864406779661017,0.3844086021505376,0.08333333333333333,0.36363636363636365,408,34,clopper_pearson,0.05,0.020755270097168932,0.11666666666666668,True,daytime,0.09497206703910614,True
mock,toy_det,mixed,dd59b7531539,flat,0.05,1.0,1.0,0.0,0.0,1.0,0.0,0,0,clopper_pearson,0.05,-0.95,-0.95,False,,,
mock,toy_det,mixed,dd59b7531539,flat,0.1,0.7269440905648593,0.08936819898626475,0.0,0.10596026490066225,0.0,0.1279826464208243,118,0,clopper_pearson,0.05,0.01063180101373526,0.1,True,,,
mock,toy_det,mixed,dd59b7531539,flat,0.2,0.7200494431281163,0.12511620483905223,0.027777777777777776,0.11920529801324503,0.034722222222222224,0.1561822125813449,144,5,clopper_pearson,0.05,0.07488379516094779,0.1652777777777778,True,,,
mock,toy_det,mixed,dd59b7531539,hierarchy,0.05,1.0,1.0,0.0,0.0,1.0,0.0,0,0,clopper_pearson,0.05,-0.95,-0.95,False,,,
mock,toy_det,mixed,dd59b7531539,hierarchy,0.1,0.7269440905648593,0.08936819898626475,0.0,0.10596026490066225,0.0,0.1279826464208243,118,0,clopper_pearson,0.05,0.01063180101373526,0.1,True,,,
mock,toy_det,mixed,dd59b7531539,hierarchy,0.2,0.7200494431281163,0.12511620483905223,0.027777777777777776,0.11920529801324503,0.034722222222222224,0.1561822125813449,144,5,clopper_pearson,0.05,0.07488379516094779,0.1652777777777778,True,,,
mock,toy_det,mixed,dd59b7531539,groupwise,0.05,1.0,1.0,1.0,0.0,1.0,0.0,0,0,clopper_pearson,0.05,-0.95,-0.95,False,daytime,1.0,False
mock,toy_det,mixed,dd59b7531539,groupwise,0.1,1.0,1.0,1.0,0.0,1.0,0.0,0,0,clopper_pearson,0.05,-0.9,-0.9,False,daytime,1.0,False
mock,toy_det,mixed,dd59b7531539,groupwise,0.2,1.0,1.0,1.0,0.0,1.0,0.0,0,0,clopper_pearson,0.05,-0.8,-0.8,False,daytime,1.0,False
mock,toy_det,mixed,e7e68713528e,flat,0.05,1.0,1.0,0.0,0.0,1.0,0.0,0,0,clopper_pearson,0.05,-0.95,-0.95,False,,,
mock,toy_det,mixed,e7e68713528e,flat,0.1,0.7188048575238397,0.07580765168296455,0.0,0.125,0.007352941176470588,0.1487964989059081,136,1,clopper_pearson,0.05,0.024192348317035456,0.09264705882352942,True,,,
mock,toy_det,mixed,e7e68713528e,flat,0.2,0.71521844491284,0.1600222779823712,0.06521739130434782,0.1513157894736842,0.20786516853932585,0.19474835886214442,178,37,clopper_pearson,0.05,0.03997772201762881,-0.00786516853932584,False,,,
mock,toy_det,mixed,e7e68713528e,hierarchy,0.05,1.0,1.0,0.0,0.0,1.0,0.0,0,0,clopper_pearson,0.05,-0.95,-0.95,False,,,
mock,toy_det,mixed,e7e68713528e,hierarchy,0.1,0.7188048575238397,0.07580765168296455,0.0,0.125,0.007352941176470588,0.1487964989059081,136,1,clopper_pearson,0.05,0.024192348317035456,0.09264705882352942,True,,,
mock,toy_det,mixed,e7e68713528e,hierarchy,0.2,0.71521844491284,0.1600222779823712,0.06521739130434782,0.1513157894736842,0.20786516853932585,0.19474835886214442,178,37,clopper_pearson,0.05,0.03997772201762881,-0.00786516853932584,False,,,
mock,toy_det,mixed,e7e68713528e,groupwise,0.05,1.0,1.0,1.0,0.0,1.0,0.0,0,0,clopper_pearson,0.05,-0.95,-0.95,False,daytime,1.0,False
mock,toy_det,mixed,e7e68713528e,groupwise,0.1,1.0,1.0,1.0,0.0,1.0,0.0,0,0,clopper_pearson,0.05,-0.9,-0.9,False,daytime,1.0,False
mock,toy_det,mixed,e7e68713528e,groupwise,0.2,1.0,1.0,1.0,0.0,1.0,0.0,0,0,clopper_pearson,0.05,-0.8,-0.8,False,daytime,1.0,False
mock,toy_det,standard,358cbe6de20b,flat,0.05,1.0,1.0,0.0,0.0,1.0,0.0,0,0,clopper_pearson,0.05,-0.95,-0.95,False,,,
mock,toy_det,standard,358cbe6de20b,flat,0.1,1.0,1.0,0.0,0.0,1.0,0.0,0,0,clopper_pearson,0.05,-0.9,-0.9,False,,,
mock,toy_det,standard,358cbe6de20b,flat,0.2,1.0,1.0,0.0,0.0,1.0,0.0,0,0,clopper_pearson,0.05,-0.8,-0.8,False,,,
mock,toy_det,standard,358cbe6de20b,hierarchy,0.05,1.0,1.0,0.0,0.0,1.0,0.0,0,0,clopper_pearson,0.05,-0.95,-0.95,False,,,
mock,toy_det,standard,358cbe6de20b,hierarchy,0.1,1.0,1.0,0.0,0.0,1.0,0.0,0,0,clopper_pearson,0.05,-0.9,-0.9,False,,,
mock,toy_det,standard,358cbe6de20b,hierarchy,0.2,1.0,1.0,0.0,0.0,1.0,0.0,0,0,clopper_pearson,0.05,-0.8,-0.8,False,,,
mock,toy_det,standard,358cbe6de20b,groupwise,0.05,1.0,1.0,1.0,0.0,1.0,0.0,0,0,clopper_pearson,0.05,-0.95,-0.95,False,daytime,1.0,False
mock,toy_det,standard,358cbe6de20b,groupwise,0.1,1.0,1.0,1.0,0.0,1.0,0.0,0,0,clopper_pearson,0.05,-0.9,-0.9,False,daytime,1.0,False
mock,toy_det,standard,358cbe6de20b,groupwise,0.2,1.0,1.0,1.0,0.0,1.0,0.0,0,0,clopper_pearson,0.05,-0.8,-0.8,False,daytime,1.0,False
mock,toy_det,standard,64064c71cf12,flat,0.05,1.0,1.0,0.0,0.0,1.0,0.0,0,0,clopper_pearson,0.05,-0.95,-0.95,False,,,
mock,toy_det,standard,64064c71cf12,flat,0.1,1.0,1.0,0.0,0.0,1.0,0.0,0,0,clopper_pearson,0.05,-0.9,-0.9,False,,,
mock,toy_det,standard,64064c71cf12,flat,0.2,1.0,1.0,0.0,0.0,1.0,0.0,0,0,clopper_pearson,0.05,-0.8,-0.8,False,,,
mock,toy_det,standard,64064c71cf12,hierarchy,0.05,1.0,1.0,0.0,0.0,1.0,0.0,0,0,clopper_pearson,0.05,-0.95,-0.95,False,,,
mock,toy_det,standard,64064c71cf12,hierarchy,0.1,1.0,1.0,0.0,0.0,1.0,0.0,0,0,clopper_pearson,0.05,-0.9,-0.9,False,,,
mock,toy_det,standard,64064c71cf12,hierarchy,0.2,1.0,1.0,0.0,0.0,1.0,0.0,0,0,clopper_pearson,0.05,-0.8,-0.8,False,,,
mock,toy_det,standard,64064c71cf12,groupwise,0.05,1.0,1.0,1.0,0.0,1.0,0.0,0,0,clopper_pearson,0.05,-0.95,-0.95,False,daytime,1.0,False
mock,toy_det,standard,64064c71cf12,groupwise,0.1,1.0,1.0,1.0,0.0,1.0,0.0,0,0,clopper_pearson,0.05,-0.9,-0.9,False,daytime,1.0,False
mock,toy_det,standard,64064c71cf12,groupwise,0.2,1.0,1.0,1.0,0.0,1.0,0.0,0,0,clopper_pearson,0.05,-0.8,-0.8,False,daytime,1.0,False
mock,toy_det,standard,8ac34aee5ca6,flat,0.05,1.0,1.0,0.0,0.0,1.0,0.0,0,0,clopper_pearson,0.05,-0.95,-0.95,False,,,
mock,toy_det,standard,8ac34aee5ca6,flat,0.1,1.0,1.0,0.0,0.0,1.0,0.0,0,0,clopper_pearson,0.05,-0.9,-0.9,False,,,
mock,toy_det,standard,8ac34aee5ca6,flat,0.2,1.0,1.0,0.0,0.0,1.0,0.0,0,0,clopper_pearson,0.05,-0.8,-0.8,False,,,
mock,toy_det,standard,8ac34aee5ca6,hierarchy,0.05,1.0,1.0,0.0,0.0,1.0,0.0,0,0,clopper_pearson,0.05,-0.95,-0.95,False,,,
mock,toy_det,standard,8ac34aee5ca6,hierarchy,0.1,1.0,1.0,0.0,0.0,1.0,0.0,0,0,clopper_pearson,0.05,-0.9,-0.9,False,,,
mock,toy_det,standard,8ac34aee5ca6,hierarchy,0.2,1.0,1.0,0.0,0.0,1.0,0.0,0,0,clopper_pearson,0.05,-0.8,-0.8,False,,,
mock,toy_det,standard,8ac34aee5ca6,groupwise,0.05,1.0,1.0,1.0,0.0,1.0,0.0,0,0,clopper_pearson,0.05,-0.95,-0.95,False,daytime,1.0,False
mock,toy_det,standard,8ac34aee5ca6,groupwise,0.1,1.0,1.0,1.0,0.0,1.0,0.0,0,0,clopper_pearson,0.05,-0.9,-0.9,False,daytime,1.0,False
mock,toy_det,standard,8ac34aee5ca6,groupwise,0.2,1.0,1.0,1.0,0.0,1.0,0.0,0,0,clopper_pearson,0.05,-0.8,-0.8,False,daytime,1.0,False
mock,toy_det,standard,d3e2969a35fd,flat,0.05,1.0,1.0,0.0,0.0,1.0,0.0,0,0,clopper_pearson,0.05,-0.95,-0.95,False,,,
mock,toy_det,standard,d3e2969a35fd,flat,0.1,1.0,1.0,0.0,0.0,1.0,0.0,0,0,clopper_pearson,0.05,-0.9,-0.9,False,,,
mock,toy_det,standard,d3e2969a35fd,flat,0.2,1.0,1.0,0.0,0.0,1.0,0.0,0,0,clopper_pearson,0.05,-0.8,-0.8,False,,,
mock,toy_det,standard,d3e2969a35fd,hierarchy,0.05,1.0,1.0,0.0,0.0,1.0,0.0,0,0,clopper_pearson,0.05,-0.95,-0.95,False,,,
mock,toy_det,standard,d3e2969a35fd,hierarchy,0.1,1.0,1.0,0.0,0.0,1.0,0.0,0,0,clopper_pearson,0.05,-0.9,-0.9,False,,,
mock,toy_det,standard,d3e2969a35fd,hierarchy,0.2,1.0,1.0,0.0,0.0,1.0,0.0,0,0,clopper_pearson,0.05,-0.8,-0.8,False,,,
mock,toy_det,standard,d3e2969a35fd,groupwise,0.05,1.0,1.0,1.0,0.0,1.0,0.0,0,0,clopper_pearson,0.05,-0.95,-0.95,False,daytime,1.0,False
mock,toy_det,standard,d3e2969a35fd,groupwise,0.1,1.0,1.0,1.0,0.0,1.0,0.0,0,0,clopper_pearson,0.05,-0.9,-0.9,False,daytime,1.0,False
mock,toy_det,standard,d3e2969a35fd,groupwise,0.2,1.0,1.0,1.0,0.0,1.0,0.0,0,0,clopper_pearson,0.05,-0.8,-0.8,False,daytime,1.0,False
mock,toy_det,standard,e0cbbce27746,flat,0.05,1.0,1.0,0.0,0.0,1.0,0.0,0,0,clopper_pearson,0.05,-0.95,-0.95,False,,,
mock,toy_det,standard,e0cbbce27746,flat,0.1,1.0,1.0,0.0,0.0,1.0,0.0,0,0,clopper_pearson,0.05,-0.9,-0.9,False,,,
mock,toy_det,standard,e0cbbce27746,flat,0.2,1.0,1.0,0.0,0.0,1.0,0.0,0,0,clopper_pearson,0.05,-0.8,-0.8,False,,,
mock,toy_det,standard,e0cbbce27746,hierarchy,0.05,1.0,1.0,0.0,0.0,1.0,0.0,0,0,clopper_pearson,0.05,-0.95,-0.95,False,,,
mock,toy_det,standard,e0cbbce27746,hierarchy,0.1,1.0,1.0,0.0,0.0,1.0,0.0,0,0,clopper_pearson,0.05,-0.9,-0.9,False,,,
mock,toy_det,standard,e0cbbce27746,hierarchy,0.2,1.0,1.0,0.0,0.0,1.0,0.0,0,0,clopper_pearson,0.05,-0.8,-0.8,False,,,
mock,toy_det,standard,e0cbbce27746,groupwise,0.05,1.0,1.0,1.0,0.0,1.0,0.0,0,0,clopper_pearson,0.05,-0.95,-0.95,False,daytime,1.0,False
mock,toy_det,standard,e0cbbce27746,groupwise,0.1,1.0,1.0,1.0,0.0,1.0,0.0,0,0,clopper_pearson,0.05,-0.9,-0.9,False,daytime,1.0,False
mock,toy_det,standard,e0cbbce27746,groupwise,0.2,1.0,1.0,1.0,0.0,1.0,0.0,0,0,clopper_pearson,0.05,-0.8,-0.8,False,daytime,1.0,False
mock,toy_det,standard,f79f2d6604ed,flat,0.05,1.0,1.0,0.0,0.0,1.0,0.0,0,0,clopper_pearson,0.05,-0.95,-0.95,False,,,
mock,toy_det,standard,f79f2d6604ed,flat,0.1,1.0,1.0,0.0,0.0,1.0,0.0,0,0,clopper_pearson,0.05,-0.9,-0.9,False,,,
mock,toy_det,standard,f79f2d6604ed,flat,0.2,1.0,1.0,0.0,0.0,1.0,0.0,0,0,clopper_pearson,0.05,-0.8,-0.8,False,,,
mock,toy_det,standard,f79f2d6604ed,hierarchy,0.05,1.0,1.0,0.0,0.0,1.0,0.0,0,0,clopper_pearson,0.05,-0.95,-0.95,False,,,
mock,toy_det,standard,f79f2d6604ed,hierarchy,0.1,1.0,1.0,0.0,0.0,1.0,0.0,0,0,clopper_pearson,0.05,-0.9,-0.9,False,,,
mock,toy_det,standard,f79f2d6604ed,hierarchy,0.2,1.0,1.0,0.0,0.0,1.0,0.0,0,0,clopper_pearson,0.05,-0.8,-0.8,False,,,
mock,toy_det,standard,f79f2d6604ed,groupwise,0.05,1.0,1.0,1.0,0.0,1.0,0.0,0,0,clopper_pearson,0.05,-0.95,-0.95,False,daytime,1.0,False
mock,toy_det,standard,f79f2d6604ed,groupwise,0.1,1.0,1.0,1.0,0.0,1.0,0.0,0,0,clopper_pearson,0.05,-0.9,-0.9,False,daytime,1.0,False
mock,toy_det,standard,f79f2d6604ed,groupwise,0.2,1.0,1.0,1.0,0.0,1.0,0.0,0,0,clopper_pearson,0.05,-0.8,-0.8,False,daytime,1.0,False
