detector,dataset,granularity,vocab_id,strategy,threshold,risk,coverage,ucb_risk,num_kept,num_errors,worst_group,worst_group_risk,worst_group_ucb
mock,toy_det,coarse,34774e738af0,flat,0.5472174101269445,1.0,0.4280442804428044,0.8150043621051317,116,87,,,
mock,toy_det,coarse,34774e738af0,flat,0.5507599352421091,1.0,0.4059040590405904,0.820738420568991,110,83,,,
mock,toy_det,coarse,34774e738af0,flat,0.5545509839689866,1.0,0.3763837638376384,0.8235099461966978,102,77,,,
mock,toy_det,coarse,34774e738af0,flat,0.5584153777883452,1.0,0.35424354243542433,0.8394631614965128,96,74,,,
mock,toy_det,coarse,34774e738af0,flat,0.562417724411429,1.0,0.33948339483394835,0.8416561018376347,92,71,,,
mock,toy_det,coarse,34774e738af0,flat,0.5657606089949715,1.0,0.3210332103321033,0.852011717474769,87,68,,,
mock,toy_det,coarse,34774e738af0,flat,0.5696434428690802,1.0,0.2952029520295203,0.8807213873570655,80,65,,,
mock,toy_det,coarse,34774e738af0,flat,0.5722461703518571,1.0,0.2878228782287823,0.8880986529125814,78,64,,,
mock,toy_det,coarse,34774e738af0,flat,0.5747095303130447,1.0,0.2767527675276753,0.8943141912992163,75,62,,,
mock,toy_det,coarse,34774e738af0,flat,0.5779796601087511,1.0,0.25461254612546125,0.8964697380313779,69,57,,,
mock,toy_det,coarse,34774e738af0,flat,0.5806455166875807,1.0,0.22140221402214022,0.9194545119227059,60,51,,,
mock,toy_det,coarse,34774e738af0,flat,0.5840515301648069,1.0,0.2066420664206642,0.9268814301249213,56,48,,,
mock,toy_det,coarse,34774e738af0,flat,0.5867767900706572,1.0,0.18450184501845018,0.9464285971598693,50,44,,,
mock,toy_det,coarse,34774e738af0,flat,0.5891032383824263,1.0,0.15867158671586715,0.9675980059868731,43,39,,,
mock,toy_det,coarse,34774e738af0,flat,0.5926220684564433,1.0,0.13284132841328414,0.9985762008321867,36,35,,,
mock,toy_det,coarse,34774e738af0,flat,0.5961305436692756,1.0,0.12546125461254612,0.9984925110991039,34,33,,,
mock,toy_det,coarse,34774e738af0,flat,0.5995337954075741,1.0,0.09225092250922509,0.9979503715873792,25,24,,,
mock,toy_det,coarse,34774e738af0,flat,0.6033547239769321,1.0,0.07011070110701106,0.9973039936971287,19,18,,,
mock,toy_det,coarse,34774e738af0,flat,0.6109295222662049,1.0,0.055350553505535055,1.0,15,15,,,
mock,toy_det,coarse,34774e738af0,flat,0.6183101380427315,1.0,0.04428044280442804,1.0,12,12,,,
mock,toy_det,coarse,34774e738af0,flat,0.6283302949574979,1.0,0.02952029520295203,1.0,8,8,,,
mock,toy_det,coarse,34774e738af0,flat,0.6502949368147101,1.0,0.0036900369003690036,1.0,1,1,,,
mock,toy_det,coarse,34774e738af0,flat,1.0,0.0,0.0,1.0,0,0,,,
mock,toy_det,coarse,34774e738af0,hierarchy,0.29752425431286805,1.0,1.0,0.23553079531736934,271,52,,,
mock,toy_det,coarse,34774e738af0,hierarchy,0.31025946348106254,1.0,0.981549815498155,0.23983454987249753,266,52,,,
mock,toy_det,coarse,34774e738af0,hierarchy,0.31480390600924985,1.0,0.948339483394834,0.24799026103271435,257,52,,,
mock,toy_det,coarse,34774e738af0,hierarchy,0.3228854729373604,1.0,0.9446494464944649,0.24893074583619085,256,52,,,
mock,toy_det,coarse,34774e738af0,hierarchy,0.3307488995948837,1.0,0.9298892988929889,0.25276495463787724,252,52,,,
mock,toy_det,coarse,34774e738af0,hierarchy,0.33811973858533956,1.0,0.9077490774907749,0.25874242982419005,246,52,,,
mock,toy_det,coarse,34774e738af0,hierarchy,0.3440788900716557,1.0,0.8819188191881919,0.2660826723382064,239,52,,,
mock,toy_det,coarse,34774e738af0,hierarchy,0.34730015676511156,1.0,0.8597785977859779,0.27271312343035053,233,52,,,
mock,toy_det,coarse,34774e738af0,hierarchy,0.3508662719707206,1.0,0.8339483394833949,0.2808775438872829,226,52,,,
mock,toy_det,coarse,34774e738af0,hierarchy,0.3547836805936971,1.0,0.8044280442804428,0.2908261314121852,218,52,,,
mock,toy_det,coarse,34774e738af0,hierarchy,0.35915593064076756,1.0,0.7896678966789668,0.2960685684421362,214,52,,,
mock,toy_det,coarse,34774e738af0,hierarchy,0.36470392978773075,1.0,0.7749077490774908,0.30150279564385024,210,52,,,
mock,toy_det,coarse,34774e738af0,hierarchy,0.36997386020265466,1.0,0.7453874538745388,0.31299011344837135,202,52,,,
mock,toy_det,coarse,34774e738af0,hierarchy,0.37507525544965203,1.0,0.7306273062730627,0.3190670320794155,198,52,,,
mock,toy_det,coarse,34774e738af0,hierarchy,0.3820729906195935,1.0,0.7084870848708487,0.3286361218907821,192,52,,,
mock,toy_det,coarse,34774e738af0,hierarchy,0.3897793407620584,1.0,0.6826568265682657,0.3405481576354899,185,52,,,
mock,toy_det,coarse,34774e738af0,hierarchy,0.4620765298628575,1.0,0.6789667896678967,0.3423203849628077,184,52,,,
mock,toy_det,coarse,34774e738af0,hierarchy,0.4767757341477227,1.0,0.6531365313653137,0.35525904433677086,177,52,,,
mock,toy_det,coarse,34774e738af0,hierarchy,0.48498756534686743,1.0,0.6199261992619927,0.373395699079879,168,52,,,
mock,toy_det,coarse,34774e738af0,hierarchy,0.4952250730037839,1.0,0.5977859778597786,0.38654452331929734,162,52,,,
mock,toy_det,coarse,34774e738af0,hierarchy,0.5056824778893558,1.0,0.5756457564575646,0.400645853746566,156,52,,,
mock,toy_det,coarse,34774e738af0,hierarchy,0.514003851881549,1.0,0.5535055350553506,0.41580587568048405,150,52,,,
mock,toy_det,coarse,34774e738af0,hierarchy,0.5201846549372322,1.0,0.5461254612546126,0.4211150985149403,148,52,,,
mock,toy_det,coarse,34774e738af0,hierarchy,0.5273480951354785,1.0,0.5313653136531366,0.43214688337478696,144,52,,,
mock,toy_det,coarse,34774e738af0,hierarchy,0.5327925536278882,1.0,0.5166051660516605,0.4437659635670745,140,52,,,
mock,toy_det,coarse,34774e738af0,hierarchy,0.5378509940910943,1.0,0.4907749077490775,0.46565801467599327,133,52,,,
mock,toy_det,coarse,34774e738af0,hierarchy,0.5418572465854755,1.0,0.47601476014760147,0.47915239719322034,129,52,,,
mock,toy_det,coarse,34774e738af0,hierarchy,0.5447461962575197,1.0,0.45387453874538747,0.5009035674314308,123,52,,,
mock,toy_det,coarse,34774e738af0,hierarchy,0.5472174101269445,1.0,0.4280442804428044,0.5202693625182491,116,51,,,
mock,toy_det,coarse,34774e738af0,hierarchy,0.5507599352421091,1.0,0.4059040590405904,0.5373790031897616,110,50,,,
mock,toy_det,coarse,34774e738af0,hierarchy,0.5545509839689866,1.0,0.3763837638376384,0.5566009827674947,102,48,,,
mock,toy_det,coarse,34774e738af0,hierarchy,0.5584153777883452,1.0,0.35424354243542433,0.5678145865646078,96,46,,,
mock,toy_det,coarse,34774e738af0,hierarchy,0.562417724411429,1.0,0.33948339483394835,0.5795740211792619,92,45,,,
mock,toy_det,coarse,34774e738af0,hierarchy,0.5657606089949715,1.0,0.3210332103321033,0.5984376464259659,87,44,,,
mock,toy_det,coarse,34774e738af0,hierarchy,0.5696434428690802,1.0,0.2952029520295203,0.6331529179982927,80,43,,,
mock,toy_det,coarse,34774e738af0,hierarchy,0.5722461703518571,1.0,0.2878228782287823,0.6475589052893691,78,43,,,
mock,toy_det,coarse,34774e738af0,hierarchy,0.5747095303130447,1.0,0.2767527675276753,0.6577796293712332,75,42,,,
mock,toy_det,coarse,34774e738af0,hierarchy,0.5779796601087511,1.0,0.25461254612546125,0.6805425736375983,69,40,,,
mock,toy_det,coarse,34774e738af0,hierarchy,0.5806455166875807,1.0,0.22140221402214022,0.7370775238331495,60,38,,,
mock,toy_det,coarse,34774e738af0,hierarchy,0.5840515301648069,1.0,0.2066420664206642,0.7492307207071619,56,36,,,
mock,toy_det,coarse,34774e738af0,hierarchy,0.5867767900706572,1.0,0.18450184501845018,0.7527941063828627,50,32,,,
mock,toy_det,coarse,34774e738af0,hierarchy,0.5891032383824263,1.0,0.15867158671586715,0.7912494717102833,43,29,,,
mock,toy_det,coarse,34774e738af0,hierarchy,0.5926220684564433,1.0,0.13284132841328414,0.9050055133604515,36,29,,,
mock,toy_det,coarse,34774e738af0,hierarchy,0.5961305436692756,1.0,0.12546125461254612,0.9202398515891037,34,28,,,
mock,toy_det,coarse,34774e738af0,hierarchy,0.5995337954075741,1.0,0.09225092250922509,0.9434374409799456,25,21,,,
mock,toy_det,coarse,34774e738af0,hierarchy,0.6033547239769321,1.0,0.07011070110701106,0.9555351575544222,19,16,,,
mock,toy_det,coarse,34774e738af0,hierarchy,0.6109295222662049,1.0,0.055350553505535055,0.9757742675314633,15,13,,,
mock,toy_det,coarse,34774e738af0,hierarchy,0.6183101380427315,1.0,0.04428044280442804,0.9695398343408628,12,10,,,
mock,toy_det,coarse,34774e738af0,hierarchy,0.6283302949574979,1.0,0.02952029520295203,0.993608849045455,8,7,,,
mock,toy_det,coarse,34774e738af0,hierarchy,0.6502949368147101,1.0,0.0036900369003690036,1.0,1,1,,,
mock,toy_det,coarse,34774e738af0,hierarchy,1.0,0.0,0.0,1.0,0,0,,,
mock,toy_det,coarse,34774e738af0,groupwise,0.29752425431286805,0.1918819188191882,1.0,0.2987610591912603,271,52,daytime,0.24528301886792453,0.2987610591912603
mock,toy_det,coarse,34774e738af0,groupwise,0.31025946348106254,0.19548872180451127,0.981549815498155,0.2987610591912603,266,52,daytime,0.24528301886792453,0.2987610591912603
mock,toy_det,coarse,34774e738af0,groupwise,0.31480390600924985,0.20233463035019456,0.948339483394834,0.2987610591912603,257,52,daytime,0.24528301886792453,0.2987610591912603
mock,toy_det,coarse,34774e738af0,groupwise,0.3228854729373604,0.203125,0.9446494464944649,0.2987610591912603,256,52,daytime,0.24528301886792453,0.2987610591912603
mock,toy_det,coarse,34774e738af0,groupwise,0.3307488995948837,0.20634920634920634,0.9298892988929889,0.30429513529187735,252,52,daytime,0.25,0.30429513529187735
mock,toy_det,coarse,34774e738af0,groupwise,0.33811973858533956,0.21138211382113822,0.9077490774907749,0.31150674006468076,246,52,daytime,0.2561576354679803,0.31150674006468076
mock,toy_det,coarse,34774e738af0,groupwise,0.3440788900716557,0.2175732217573222,0.8819188191881919,0.3159994777590789,239,52,daytime,0.26,0.3159994777590789
mock,toy_det,coarse,34774e738af0,groupwise,0.34730015676511156,0.22317596566523606,0.8597785977859779,0.32062315774072697,233,52,daytime,0.2639593908629442,0.32062315774072697
mock,toy_det,coarse,34774e738af0,groupwise,0.3508662719707206,0.23008849557522124,0.8339483394833949,0.3270017881216383,226,52,daytime,0.2694300518134715,0.3270017881216383
mock,toy_det,coarse,34774e738af0,groupwise,0.3547836805936971,0.23853211009174313,0.8044280442804428,0.3336381719324966,218,52,daytime,0.2751322751322751,0.3336381719324966
mock,toy_det,coarse,34774e738af0,groupwise,0.35915593064076756,0.24299065420560748,0.7896678966789668,0.3405481576354899,214,52,daytime,0.2810810810810811,0.3405481576354899
mock,toy_det,coarse,34774e738af0,groupwise,0.36470392978773075,0.24761904761904763,0.7749077490774908,0.34592047015434185,210,52,daytime,0.2857142857142857,0.34592047015434185
mock,toy_det,coarse,34774e738af0,groupwise,0.36997386020265466,0.25742574257425743,0.7453874538745388,0.3611067804376559,202,52,daytime,0.2988505747126437,0.3611067804376559
mock,toy_det,coarse,34774e738af0,groupwise,0.37507525544965203,0.26262626262626265,0.7306273062730627,0.3692080712648185,198,52,daytime,0.3058823529411765,0.3692080712648185
mock,toy_det,coarse,34774e738af0,groupwise,0.3820729906195935,0.2708333333333333,0.7084870848708487,0.38206057863378745,192,52,daytime,0.3170731707317073,0.38206057863378745
mock,toy_det,coarse,34774e738af0,groupwise,0.3897793407620584,0.2810810810810811,0.6826568265682657,0.3982251640001792,185,52,daytime,0.33121019108280253,0.3982251640001792
mock,toy_det,coarse,34774e738af0,groupwise,0.4620765298628575,0.2826086956521739,0.6789667896678967,0.400645853746566,184,52,daytime,0.3333333333333333,0.400645853746566
mock,toy_det,coarse,34774e738af0,groupwise,0.4767757341477227,0.2937853107344633,0.6531365313653137,0.400645853746566,177,52,daytime,0.3333333333333333,0.400645853746566
mock,toy_det,coarse,34774e738af0,groupwise,0.48498756534686743,0.30952380952380953,0.6199261992619927,0.400645853746566,168,52,daytime,0.3333333333333333,0.400645853746566
mock,toy_det,coarse,34774e738af0,groupwise,0.4952250730037839,0.32098765432098764,0.5977859778597786,0.400645853746566,162,52,daytime,0.3333333333333333,0.400645853746566
mock,toy_det,coarse,34774e738af0,groupwise,0.5056824778893558,0.3333333333333333,0.5756457564575646,0.527129195498412,156,52,night,0.0,0.527129195498412
mock,toy_det,coarse,34774e738af0,groupwise,0.514003851881549,0.3466666666666667,0.5535055350553506,0.776393202250021,150,52,night,0.0,0.776393202250021
mock,toy_det,coarse,34774e738af0,groupwise,0.5201846549372322,0.35135135135135137,0.5461254612546126,0.776393202250021,148,52,night,0.0,0.776393202250021
mock,toy_det,coarse,34774e738af0,groupwise,0.5273480951354785,0.3611111111111111,0.5313653136531366,0.95,144,52,night,0.0,0.95
mock,toy_det,coarse,34774e738af0,groupwise,0.5327925536278882,0.37142857142857144,0.5166051660516605,0.95,140,52,night,0.0,0.95
mock,toy_det,coarse,34774e738af0,groupwise,0.5378509940910943,0.39097744360902253,0.4907749077490775,0.95,133,52,night,0.0,0.95
mock,toy_det,coarse,34774e738af0,groupwise,0.5418572465854755,0.40310077519379844,0.47601476014760147,1.0,129,52,night,1.0,1.0
mock,toy_det,coarse,34774e738af0,groupwise,0.5447461962575197,0.42276422764227645,0.45387453874538747,1.0,123,52,night,1.0,1.0
mock,toy_det,coarse,34774e738af0,groupwise,0.5472174101269445,0.4396551724137931,0.4280442804428044,1.0,116,51,night,1.0,1.0
mock,toy_det,coarse,34774e738af0,groupwise,0.5507599352421091,0.45454545454545453,0.4059040590405904,1.0,110,50,night,1.0,1.0
mock,toy_det,coarse,34774e738af0,groupwise,0.5545509839689866,0.47058823529411764,0.3763837638376384,1.0,102,48,night,1.0,1.0
mock,toy_det,coarse,34774e738af0,groupwise,0.5584153777883452,0.4791666666666667,0.35424354243542433,1.0,96,46,night,1.0,1.0
mock,toy_det,coarse,34774e738af0,groupwise,0.562417724411429,0.4891304347826087,0.33948339483394835,1.0,92,45,night,1.0,1.0
mock,toy_det,coarse,34774e738af0,groupwise,0.5657606089949715,0.5057471264367817,0.3210332103321033,1.0,87,44,night,1.0,1.0
mock,toy_det,coarse,34774e738af0,groupwise,0.5696434428690802,0.5375,0.2952029520295203,1.0,80,43,night,1.0,1.0
mock,toy_det,coarse,34774e738af0,groupwise,0.5722461703518571,0.5512820512820513,0.2878228782287823,1.0,78,43,night,1.0,1.0
mock,toy_det,coarse,34774e738af0,groupwise,0.5747095303130447,0.56,0.2767527675276753,1.0,75,42,night,1.0,1.0
mock,toy_det,coarse,34774e738af0,groupwise,0.5779796601087511,0.5797101449275363,0.25461254612546125,1.0,69,40,night,1.0,1.0
mock,toy_det,coarse,34774e738af0,groupwise,0.5806455166875807,0.6333333333333333,0.22140221402214022,1.0,60,38,night,1.0,1.0
mock,toy_det,coarse,34774e738af0,groupwise,0.5840515301648069,0.6428571428571429,0.2066420664206642,1.0,56,36,night,1.0,1.0
mock,toy_det,coarse,34774e738af0,groupwise,0.5867767900706572,0.64,0.18450184501845018,1.0,50,32,night,1.0,1.0
mock,toy_det,coarse,34774e738af0,groupwise,0.5891032383824263,0.6744186046511628,0.15867158671586715,1.0,43,29,night,1.0,1.0
mock,toy_det,coarse,34774e738af0,groupwise,0.5926220684564433,0.8055555555555556,0.13284132841328414,1.0,36,29,night,1.0,1.0
mock,toy_det,coarse,34774e738af0,groupwise,0.5961305436692756,0.8235294117647058,0.12546125461254612,1.0,34,28,night,1.0,1.0
mock,toy_det,coarse,34774e738af0,groupwise,0.5995337954075741,0.84,0.09225092250922509,1.0,25,21,night,1.0,1.0
mock,toy_det,coarse,34774e738af0,groupwise,0.6033547239769321,0.8421052631578947,0.07011070110701106,1.0,19,16,night,1.0,1.0
mock,toy_det,coarse,34774e738af0,groupwise,0.6109295222662049,0.8666666666666667,0.055350553505535055,1.0,15,13,night,1.0,1.0
mock,toy_det,coarse,34774e738af0,groupwise,0.6183101380427315,0.8333333333333334,0.04428044280442804,1.0,12,10,night,1.0,1.0
mock,toy_det,coarse,34774e738af0,groupwise,0.6283302949574979,0.875,0.02952029520295203,1.0,8,7,night,1.0,1.0
mock,toy_det,coarse,34774e738af0,groupwise,0.6502949368147101,1.0,0.0036900369003690036,1.0,1,1,daytime,1.0,1.0
mock,toy_det,coarse,34774e738af0,groupwise,1.0,0.0,0.0,1.0,0,0,daytime,1.0,1.0
mock,toy_det,coarse,4d7ee6fae11a,flat,0.29829151241203206,1.0,1.0,0.3100489557048855,288,76,,,
mock,toy_det,coarse,4d7ee6fae11a,flat,0.32370699766903727,1.0,0.9722222222222222,0.28872754018792024,280,68,,,
mock,toy_det,coarse,4d7ee6fae11a,flat,0.33838133557609146,1.0,0.9479166666666666,0.2688975714411965,273,61,,,
mock,toy_det,coarse,4d7ee6fae11a,flat,0.3636560509480425,1.0,0.9305555555555556,0.2539976148384134,268,56,,,
mock,toy_det,coarse,4d7ee6fae11a,flat,0.39007647516462446,1.0,0.9236111111111112,0.2478539102297614,266,54,,,
mock,toy_det,coarse,4d7ee6fae11a,flat,0.45617507654708905,1.0,0.90625,0.2442981818398224,261,52,,,
mock,toy_det,coarse,4d7ee6fae11a,flat,0.46434388835038226,1.0,0.8854166666666666,0.2498783754592118,255,52,,,
mock,toy_det,coarse,4d7ee6fae11a,flat,0.47059616943451543,1.0,0.8576388888888888,0.2577266745771932,247,52,,,
mock,toy_det,coarse,4d7ee6fae11a,flat,0.4746597009599145,1.0,0.84375,0.26183818995042346,243,52,,,
mock,toy_det,coarse,4d7ee6fae11a,flat,0.4789102135670831,1.0,0.8125,0.27158525762950525,234,52,,,
mock,toy_det,coarse,4d7ee6fae11a,flat,0.4827540757263776,1.0,0.78125,0.28208384765159,225,52,,,
mock,toy_det,coarse,4d7ee6fae11a,flat,0.48619647737569405,1.0,0.7569444444444444,0.2908261314121852,218,52,,,
mock,toy_det,coarse,4d7ee6fae11a,flat,0.49154081683732986,1.0,0.7361111111111112,0.2987610591912603,212,52,,,
mock,toy_det,coarse,4d7ee6fae11a,flat,0.4950221476071674,1.0,0.7256944444444444,0.3028925532956727,209,52,,,
mock,toy_det,coarse,4d7ee6fae11a,flat,0.5000945027697511,1.0,0.6979166666666666,0.3144876253148798,201,52,,,
mock,toy_det,coarse,4d7ee6fae11a,flat,0.5041493344747117,1.0,0.6770833333333334,0.32378119633873503,195,52,,,
mock,toy_det,coarse,4d7ee6fae11a,flat,0.5082529619443008,1.0,0.6666666666666666,0.3286361218907821,192,52,,,
mock,toy_det,coarse,4d7ee6fae11a,flat,0.5122956879299867,1.0,0.6493055555555556,0.3370579241639817,187,52,,,
mock,toy_det,coarse,4d7ee6fae11a,flat,0.5164638561730869,1.0,0.6284722222222222,0.3477489092848388,181,52,,,
mock,toy_det,coarse,4d7ee6fae11a,flat,0.5199181207924743,1.0,0.6041666666666666,0.3611067804376559,174,52,,,
mock,toy_det,coarse,4d7ee6fae11a,flat,0.5227874885402809,1.0,0.5729166666666666,0.3798571275849855,165,52,,,
mock,toy_det,coarse,4d7ee6fae11a,flat,0.5261711960661362,1.0,0.5520833333333334,0.3934698342106301,159,52,,,
mock,toy_det,coarse,4d7ee6fae11a,flat,0.5292038318463008,1.0,0.5277777777777778,0.41062771625499317,152,52,,,
mock,toy_det,coarse,4d7ee6fae11a,flat,0.5318706265748284,1.0,0.5034722222222222,0.42933562681968074,145,52,,,
mock,toy_det,coarse,4d7ee6fae11a,flat,0.5339063190644707,1.0,0.4826388888888889,0.44676794757678523,139,52,,,
mock,toy_det,coarse,4d7ee6fae11a,flat,0.5364916667822528,1.0,0.4618055555555556,0.46565801467599327,133,52,,,
mock,toy_det,coarse,4d7ee6fae11a,flat,0.5392420658426994,1.0,0.4513888888888889,0.4757069896690929,130,52,,,
mock,toy_det,coarse,4d7ee6fae11a,flat,0.5426964366498557,1.0,0.4131944444444444,0.508103948641742,119,51,,,
mock,toy_det,coarse,4d7ee6fae11a,flat,0.5458812775924898,1.0,0.4027777777777778,0.5202693625182491,116,51,,,
mock,toy_det,coarse,4d7ee6fae11a,flat,0.5501928007485057,1.0,0.3819444444444444,0.5283348832286188,110,49,,,
mock,toy_det,coarse,4d7ee6fae11a,flat,0.5535128943721275,1.0,0.3645833333333333,0.5514332961913808,105,49,,,
mock,toy_det,coarse,4d7ee6fae11a,flat,0.557375749561392,1.0,0.3472222222222222,0.5765893486978069,100,49,,,
mock,toy_det,coarse,4d7ee6fae11a,flat,0.5608207874085059,1.0,0.3229166666666667,0.5844406356472744,93,46,,,
mock,toy_det,coarse,4d7ee6fae11a,flat,0.5638970864346489,1.0,0.2986111111111111,0.6159506982242268,86,45,,,
mock,toy_det,coarse,4d7ee6fae11a,flat,0.567256676596615,1.0,0.2743055555555556,0.640278623624906,79,43,,,
mock,toy_det,coarse,4d7ee6fae11a,flat,0.5705967358856956,1.0,0.2569444444444444,0.6528162126044146,74,41,,,
mock,toy_det,coarse,4d7ee6fae11a,flat,0.5737556963185042,1.0,0.2361111111111111,0.6616758770502178,68,38,,,
mock,toy_det,coarse,4d7ee6fae11a,flat,0.5765048742627519,1.0,0.20833333333333334,0.6601574634860898,60,33,,,
mock,toy_det,coarse,4d7ee6fae11a,flat,0.5799981162710499,1.0,0.1909722222222222,0.6778864194241643,55,31,,,
mock,toy_det,coarse,4d7ee6fae11a,flat,0.5829024239192153,1.0,0.18055555555555555,0.6756618576459518,52,29,,,
mock,toy_det,coarse,4d7ee6fae11a,flat,0.5869459079609419,1.0,0.16319444444444445,0.7166845667067179,47,28,,,
mock,toy_det,coarse,4d7ee6fae11a,flat,0.5910646150022183,1.0,0.1423611111111111,0.7376948971179091,41,25,,,
mock,toy_det,coarse,4d7ee6fae11a,flat,0.5939722359190696,1.0,0.13541666666666666,0.7458573889195036,39,24,,,
mock,toy_det,coarse,4d7ee6fae11a,flat,0.5967098260875965,1.0,0.1111111111111111,0.7938166187303634,32,21,,,
mock,toy_det,coarse,4d7ee6fae11a,flat,0.6007338803120984,1.0,0.08680555555555555,0.8296963460265293,25,17,,,
mock,toy_det,coarse,4d7ee6fae11a,flat,0.604623913478389,1.0,0.06597222222222222,0.9247061834311243,19,15,,,
mock,toy_det,coarse,4d7ee6fae11a,flat,0.6096172246019496,1.0,0.04861111111111111,0.9388970711410224,14,11,,,
mock,toy_det,coarse,4d7ee6fae11a,flat,0.6181329113041102,1.0,0.03819444444444445,0.921179954333971,11,8,,,
mock,toy_det,coarse,4d7ee6fae11a,flat,0.6310328295922207,1.0,0.010416666666666666,1.0,3,3,,,
mock,toy_det,coarse,4d7ee6fae11a,flat,0.6526795466471715,0.0,0.0,1.0,0,0,,,
mock,toy_det,coarse,4d7ee6fae11a,flat,1.0,0.0,0.0,1.0,0,0,,,
mock,toy_det,coarse,4d7ee6fae11a,hierarchy,0.29829151241203206,1.0,1.0,0.3100489557048855,288,76,,,
mock,toy_det,coarse,4d7ee6fae11a,hierarchy,0.32370699766903727,1.0,0.9722222222222222,0.28872754018792024,280,68,,,
mock,toy_det,coarse,4d7ee6fae11a,hierarchy,0.33838133557609146,1.0,0.9479166666666666,0.2688975714411965,273,61,,,
mock,toy_det,coarse,4d7ee6fae11a,hierarchy,0.3636560509480425,1.0,0.9305555555555556,0.2539976148384134,268,56,,,
mock,toy_det,coarse,4d7ee6fae11a,hierarchy,0.39007647516462446,1.0,0.9236111111111112,0.2478539102297614,266,54,,,
mock,toy_det,coarse,4d7ee6fae11a,hierarchy,0.45617507654708905,1.0,0.90625,0.2442981818398224,261,52,,,
mock,toy_det,coarse,4d7ee6fae11a,hierarchy,0.46434388835038226,1.0,0.8854166666666666,0.2498783754592118,255,52,,,
mock,toy_det,coarse,4d7ee6fae11a,hierarchy,0.47059616943451543,1.0,0.8576388888888888,0.2577266745771932,247,52,,,
mock,toy_det,coarse,4d7ee6fae11a,hierarchy,0.4746597009599145,1.0,0.84375,0.26183818995042346,243,52,,,
